old_name,speaker,label,new_name
7963.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_7963.wav
7964.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_7964.wav
7965.wav,Norm MacDonald,spoof,norm_macdonald_spoof_7965.wav
7966.wav,Barack Obama,spoof,barack_obama_spoof_7966.wav
7967.wav,Donald Trump,bona-fide,donald_trump_bona-fide_7967.wav
7968.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_7968.wav
7969.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_7969.wav
7970.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_7970.wav
7971.wav,Barack Obama,bona-fide,barack_obama_bona-fide_7971.wav
7972.wav,Alec Guinness,spoof,alec_guinness_spoof_7972.wav
7973.wav,Alec Guinness,spoof,alec_guinness_spoof_7973.wav
7974.wav,Ronald Reagan,spoof,ronald_reagan_spoof_7974.wav
7975.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_7975.wav
7976.wav,Harry Truman,bona-fide,harry_truman_bona-fide_7976.wav
7977.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_7977.wav
7978.wav,Donald Trump,bona-fide,donald_trump_bona-fide_7978.wav
7979.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_7979.wav
7980.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_7980.wav
7981.wav,Donald Trump,spoof,donald_trump_spoof_7981.wav
7982.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_7982.wav
7983.wav,Bill Clinton,spoof,bill_clinton_spoof_7983.wav
7984.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_7984.wav
7985.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_7985.wav
7986.wav,Donald Trump,bona-fide,donald_trump_bona-fide_7986.wav
7987.wav,Dwight Eisenhower,bona-fide,dwight_eisenhower_bona-fide_7987.wav
7988.wav,Bill Clinton,spoof,bill_clinton_spoof_7988.wav
7989.wav,Ayn Rand,spoof,ayn_rand_spoof_7989.wav
7990.wav,Louis Farrakhan,bona-fide,louis_farrakhan_bona-fide_7990.wav
7991.wav,John Cleese,bona-fide,john_cleese_bona-fide_7991.wav
7992.wav,Donald Trump,bona-fide,donald_trump_bona-fide_7992.wav
7993.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_7993.wav
7994.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_7994.wav
7995.wav,Barack Obama,bona-fide,barack_obama_bona-fide_7995.wav
7996.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_7996.wav
7997.wav,Bill Burr,bona-fide,bill_burr_bona-fide_7997.wav
7998.wav,Milton Friedman,bona-fide,milton_friedman_bona-fide_7998.wav
7999.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_7999.wav
8000.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8000.wav
8001.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8001.wav
8002.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8002.wav
8003.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8003.wav
8004.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8004.wav
8005.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8005.wav
8006.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8006.wav
8007.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8007.wav
8008.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_8008.wav
8009.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8009.wav
8010.wav,Alec Guinness,spoof,alec_guinness_spoof_8010.wav
8011.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8011.wav
8012.wav,Alec Guinness,spoof,alec_guinness_spoof_8012.wav
8013.wav,Ronald Reagan,spoof,ronald_reagan_spoof_8013.wav
8014.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_8014.wav
8015.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8015.wav
8016.wav,Harry Truman,spoof,harry_truman_spoof_8016.wav
8017.wav,Malcolm X,bona-fide,malcolm_x_bona-fide_8017.wav
8018.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_8018.wav
8019.wav,Alec Guinness,spoof,alec_guinness_spoof_8019.wav
8020.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_8020.wav
8021.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8021.wav
8022.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8022.wav
8023.wav,Alec Guinness,spoof,alec_guinness_spoof_8023.wav
8024.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8024.wav
8025.wav,Alec Guinness,spoof,alec_guinness_spoof_8025.wav
8026.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8026.wav
8027.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8027.wav
8028.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8028.wav
8029.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8029.wav
8030.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_8030.wav
8031.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8031.wav
8032.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_8032.wav
8033.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8033.wav
8034.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8034.wav
8035.wav,Mr. Rogers,spoof,mr._rogers_spoof_8035.wav
8036.wav,Ronald Reagan,spoof,ronald_reagan_spoof_8036.wav
8037.wav,Frank Sinatra,bona-fide,frank_sinatra_bona-fide_8037.wav
8038.wav,Harry Truman,spoof,harry_truman_spoof_8038.wav
8039.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8039.wav
8040.wav,FDR,bona-fide,fdr_bona-fide_8040.wav
8041.wav,Bill Clinton,spoof,bill_clinton_spoof_8041.wav
8042.wav,Gilbert Gottfried,spoof,gilbert_gottfried_spoof_8042.wav
8043.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8043.wav
8044.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8044.wav
8045.wav,Nelson Mandela,bona-fide,nelson_mandela_bona-fide_8045.wav
8046.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8046.wav
8047.wav,JFK,spoof,jfk_spoof_8047.wav
8048.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_8048.wav
8049.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_8049.wav
8050.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_8050.wav
8051.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8051.wav
8052.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8052.wav
8053.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8053.wav
8054.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_8054.wav
8055.wav,Alec Guinness,spoof,alec_guinness_spoof_8055.wav
8056.wav,Alec Guinness,spoof,alec_guinness_spoof_8056.wav
8057.wav,Robert Kardashian,bona-fide,robert_kardashian_bona-fide_8057.wav
8058.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8058.wav
8059.wav,Bill Clinton,spoof,bill_clinton_spoof_8059.wav
8060.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8060.wav
8061.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8061.wav
8062.wav,Mark Zuckerberg,spoof,mark_zuckerberg_spoof_8062.wav
8063.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8063.wav
8064.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8064.wav
8065.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8065.wav
8066.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8066.wav
8067.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8067.wav
8068.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8068.wav
8069.wav,Ronald Reagan,spoof,ronald_reagan_spoof_8069.wav
8070.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8070.wav
8071.wav,Mark Zuckerberg,bona-fide,mark_zuckerberg_bona-fide_8071.wav
8072.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8072.wav
8073.wav,JFK,bona-fide,jfk_bona-fide_8073.wav
8074.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8074.wav
8075.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8075.wav
8076.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8076.wav
8077.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_8077.wav
8078.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8078.wav
8079.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8079.wav
8080.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8080.wav
8081.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8081.wav
8082.wav,Boris Johnson,bona-fide,boris_johnson_bona-fide_8082.wav
8083.wav,Alec Guinness,spoof,alec_guinness_spoof_8083.wav
8084.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_8084.wav
8085.wav,Ronald Reagan,spoof,ronald_reagan_spoof_8085.wav
8086.wav,Ayn Rand,spoof,ayn_rand_spoof_8086.wav
8087.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8087.wav
8088.wav,Richard Nixon,spoof,richard_nixon_spoof_8088.wav
8089.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8089.wav
8090.wav,Scarlett Johansson,spoof,scarlett_johansson_spoof_8090.wav
8091.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8091.wav
8092.wav,Bill Clinton,spoof,bill_clinton_spoof_8092.wav
8093.wav,FDR,spoof,fdr_spoof_8093.wav
8094.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8094.wav
8095.wav,Bill Clinton,spoof,bill_clinton_spoof_8095.wav
8096.wav,Alec Guinness,spoof,alec_guinness_spoof_8096.wav
8097.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8097.wav
8098.wav,FDR,bona-fide,fdr_bona-fide_8098.wav
8099.wav,Milton Friedman,bona-fide,milton_friedman_bona-fide_8099.wav
8100.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8100.wav
8101.wav,Bill Clinton,spoof,bill_clinton_spoof_8101.wav
8102.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_8102.wav
8103.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8103.wav
8104.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8104.wav
8105.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8105.wav
8106.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8106.wav
8107.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8107.wav
8108.wav,Louis Farrakhan,bona-fide,louis_farrakhan_bona-fide_8108.wav
8109.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8109.wav
8110.wav,Ronald Reagan,spoof,ronald_reagan_spoof_8110.wav
8111.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8111.wav
8112.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8112.wav
8113.wav,Richard Nixon,bona-fide,richard_nixon_bona-fide_8113.wav
8114.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_8114.wav
8115.wav,Richard Nixon,spoof,richard_nixon_spoof_8115.wav
8116.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8116.wav
8117.wav,Bill Clinton,spoof,bill_clinton_spoof_8117.wav
8118.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_8118.wav
8119.wav,Malcolm X,bona-fide,malcolm_x_bona-fide_8119.wav
8120.wav,Milton Friedman,spoof,milton_friedman_spoof_8120.wav
8121.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8121.wav
8122.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8122.wav
8123.wav,Lyndon Johnson,bona-fide,lyndon_johnson_bona-fide_8123.wav
8124.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8124.wav
8125.wav,Kamala Harris,bona-fide,kamala_harris_bona-fide_8125.wav
8126.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8126.wav
8127.wav,Mark Zuckerberg,bona-fide,mark_zuckerberg_bona-fide_8127.wav
8128.wav,Nelson Mandela,bona-fide,nelson_mandela_bona-fide_8128.wav
8129.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_8129.wav
8130.wav,2Pac,spoof,2pac_spoof_8130.wav
8131.wav,FDR,bona-fide,fdr_bona-fide_8131.wav
8132.wav,Alec Guinness,spoof,alec_guinness_spoof_8132.wav
8133.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8133.wav
8134.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8134.wav
8135.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8135.wav
8136.wav,Malcolm X,spoof,malcolm_x_spoof_8136.wav
8137.wav,Alec Guinness,spoof,alec_guinness_spoof_8137.wav
8138.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_8138.wav
8139.wav,FDR,spoof,fdr_spoof_8139.wav
8140.wav,Milton Friedman,bona-fide,milton_friedman_bona-fide_8140.wav
8141.wav,Gilbert Gottfried,bona-fide,gilbert_gottfried_bona-fide_8141.wav
8142.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8142.wav
8143.wav,Gilbert Gottfried,bona-fide,gilbert_gottfried_bona-fide_8143.wav
8144.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8144.wav
8145.wav,George W. Bush,spoof,george_w._bush_spoof_8145.wav
8146.wav,FDR,bona-fide,fdr_bona-fide_8146.wav
8147.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8147.wav
8148.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_8148.wav
8149.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8149.wav
8150.wav,Bill Clinton,spoof,bill_clinton_spoof_8150.wav
8151.wav,FDR,spoof,fdr_spoof_8151.wav
8152.wav,Alec Guinness,spoof,alec_guinness_spoof_8152.wav
8153.wav,Nelson Mandela,spoof,nelson_mandela_spoof_8153.wav
8154.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8154.wav
8155.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_8155.wav
8156.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8156.wav
8157.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8157.wav
8158.wav,Bill Burr,spoof,bill_burr_spoof_8158.wav
8159.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8159.wav
8160.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8160.wav
8161.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_8161.wav
8162.wav,Winston Churchill,spoof,winston_churchill_spoof_8162.wav
8163.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_8163.wav
8164.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8164.wav
8165.wav,Bill Clinton,spoof,bill_clinton_spoof_8165.wav
8166.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8166.wav
8167.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8167.wav
8168.wav,Mark Zuckerberg,bona-fide,mark_zuckerberg_bona-fide_8168.wav
8169.wav,Nick Offerman,bona-fide,nick_offerman_bona-fide_8169.wav
8170.wav,Alec Guinness,spoof,alec_guinness_spoof_8170.wav
8171.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8171.wav
8172.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8172.wav
8173.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_8173.wav
8174.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_8174.wav
8175.wav,JFK,spoof,jfk_spoof_8175.wav
8176.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8176.wav
8177.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8177.wav
8178.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_8178.wav
8179.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8179.wav
8180.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8180.wav
8181.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8181.wav
8182.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8182.wav
8183.wav,Milton Friedman,spoof,milton_friedman_spoof_8183.wav
8184.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8184.wav
8185.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_8185.wav
8186.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8186.wav
8187.wav,Bill Clinton,spoof,bill_clinton_spoof_8187.wav
8188.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_8188.wav
8189.wav,Alec Guinness,spoof,alec_guinness_spoof_8189.wav
8190.wav,Nick Offerman,bona-fide,nick_offerman_bona-fide_8190.wav
8191.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8191.wav
8192.wav,Mr. Rogers,bona-fide,mr._rogers_bona-fide_8192.wav
8193.wav,Alec Guinness,spoof,alec_guinness_spoof_8193.wav
8194.wav,Ayn Rand,spoof,ayn_rand_spoof_8194.wav
8195.wav,Alec Guinness,spoof,alec_guinness_spoof_8195.wav
8196.wav,Bernie Sanders,spoof,bernie_sanders_spoof_8196.wav
8197.wav,Nelson Mandela,spoof,nelson_mandela_spoof_8197.wav
8198.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_8198.wav
8199.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8199.wav
8200.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_8200.wav
8201.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8201.wav
8202.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_8202.wav
8203.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8203.wav
8204.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8204.wav
8205.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8205.wav
8206.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8206.wav
8207.wav,Alec Guinness,spoof,alec_guinness_spoof_8207.wav
8208.wav,Calvin Coolidge,bona-fide,calvin_coolidge_bona-fide_8208.wav
8209.wav,Milton Friedman,spoof,milton_friedman_spoof_8209.wav
8210.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8210.wav
8211.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_8211.wav
8212.wav,Alec Guinness,spoof,alec_guinness_spoof_8212.wav
8213.wav,Alexandria Ocasio-Cortez,bona-fide,alexandria_ocasio-cortez_bona-fide_8213.wav
8214.wav,Mark Zuckerberg,bona-fide,mark_zuckerberg_bona-fide_8214.wav
8215.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8215.wav
8216.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8216.wav
8217.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8217.wav
8218.wav,Milton Friedman,spoof,milton_friedman_spoof_8218.wav
8219.wav,Dwight Eisenhower,spoof,dwight_eisenhower_spoof_8219.wav
8220.wav,Dwight Eisenhower,bona-fide,dwight_eisenhower_bona-fide_8220.wav
8221.wav,Alan Watts,bona-fide,alan_watts_bona-fide_8221.wav
8222.wav,Ronald Reagan,spoof,ronald_reagan_spoof_8222.wav
8223.wav,Jerry Seinfeld,spoof,jerry_seinfeld_spoof_8223.wav
8224.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8224.wav
8225.wav,Winston Churchill,bona-fide,winston_churchill_bona-fide_8225.wav
8226.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8226.wav
8227.wav,Nelson Mandela,spoof,nelson_mandela_spoof_8227.wav
8228.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8228.wav
8229.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8229.wav
8230.wav,Boris Johnson,bona-fide,boris_johnson_bona-fide_8230.wav
8231.wav,Ayn Rand,bona-fide,ayn_rand_bona-fide_8231.wav
8232.wav,Lyndon Johnson,bona-fide,lyndon_johnson_bona-fide_8232.wav
8233.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8233.wav
8234.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8234.wav
8235.wav,Milton Friedman,spoof,milton_friedman_spoof_8235.wav
8236.wav,Milton Friedman,bona-fide,milton_friedman_bona-fide_8236.wav
8237.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8237.wav
8238.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_8238.wav
8239.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_8239.wav
8240.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8240.wav
8241.wav,Alec Guinness,spoof,alec_guinness_spoof_8241.wav
8242.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8242.wav
8243.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8243.wav
8244.wav,Alec Guinness,spoof,alec_guinness_spoof_8244.wav
8245.wav,Milton Friedman,bona-fide,milton_friedman_bona-fide_8245.wav
8246.wav,JFK,bona-fide,jfk_bona-fide_8246.wav
8247.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8247.wav
8248.wav,Martin Luther King,bona-fide,martin_luther_king_bona-fide_8248.wav
8249.wav,Alec Guinness,spoof,alec_guinness_spoof_8249.wav
8250.wav,Ronald Reagan,spoof,ronald_reagan_spoof_8250.wav
8251.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_8251.wav
8252.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8252.wav
8253.wav,Louis Farrakhan,bona-fide,louis_farrakhan_bona-fide_8253.wav
8254.wav,Christopher Hitchens,spoof,christopher_hitchens_spoof_8254.wav
8255.wav,JFK,bona-fide,jfk_bona-fide_8255.wav
8256.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8256.wav
8257.wav,Louis Farrakhan,bona-fide,louis_farrakhan_bona-fide_8257.wav
8258.wav,Alec Guinness,spoof,alec_guinness_spoof_8258.wav
8259.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8259.wav
8260.wav,Milton Friedman,bona-fide,milton_friedman_bona-fide_8260.wav
8261.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8261.wav
8262.wav,Bob Ross,bona-fide,bob_ross_bona-fide_8262.wav
8263.wav,Ayn Rand,spoof,ayn_rand_spoof_8263.wav
8264.wav,Alan Watts,spoof,alan_watts_spoof_8264.wav
8265.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8265.wav
8266.wav,Richard Nixon,spoof,richard_nixon_spoof_8266.wav
8267.wav,John Cleese,spoof,john_cleese_spoof_8267.wav
8268.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8268.wav
8269.wav,Mark Zuckerberg,spoof,mark_zuckerberg_spoof_8269.wav
8270.wav,Bernie Sanders,bona-fide,bernie_sanders_bona-fide_8270.wav
8271.wav,Alec Guinness,spoof,alec_guinness_spoof_8271.wav
8272.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8272.wav
8273.wav,Arnold Schwarzenegger,bona-fide,arnold_schwarzenegger_bona-fide_8273.wav
8274.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8274.wav
8275.wav,Scarlett Johansson,spoof,scarlett_johansson_spoof_8275.wav
8276.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8276.wav
8277.wav,Mark Zuckerberg,spoof,mark_zuckerberg_spoof_8277.wav
8278.wav,Alec Guinness,spoof,alec_guinness_spoof_8278.wav
8279.wav,Ronald Reagan,bona-fide,ronald_reagan_bona-fide_8279.wav
8280.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8280.wav
8281.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_8281.wav
8282.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8282.wav
8283.wav,Barack Obama,spoof,barack_obama_spoof_8283.wav
8284.wav,Queen Elizabeth II,spoof,queen_elizabeth_ii_spoof_8284.wav
8285.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_8285.wav
8286.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8286.wav
8287.wav,George W. Bush,bona-fide,george_w._bush_bona-fide_8287.wav
8288.wav,Ronald Reagan,spoof,ronald_reagan_spoof_8288.wav
8289.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_8289.wav
8290.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8290.wav
8291.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8291.wav
8292.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8292.wav
8293.wav,JFK,spoof,jfk_spoof_8293.wav
8294.wav,Winston Churchill,spoof,winston_churchill_spoof_8294.wav
8295.wav,Norm MacDonald,spoof,norm_macdonald_spoof_8295.wav
8296.wav,Ayn Rand,spoof,ayn_rand_spoof_8296.wav
8297.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8297.wav
8298.wav,Mark Zuckerberg,bona-fide,mark_zuckerberg_bona-fide_8298.wav
8299.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8299.wav
8300.wav,Alec Guinness,bona-fide,alec_guinness_bona-fide_8300.wav
8301.wav,Ronald Reagan,spoof,ronald_reagan_spoof_8301.wav
8302.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8302.wav
8303.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8303.wav
8304.wav,Barack Obama,bona-fide,barack_obama_bona-fide_8304.wav
8305.wav,The Notorious B.I.G.,spoof,the_notorious_b.i.g._spoof_8305.wav
8306.wav,Donald Trump,bona-fide,donald_trump_bona-fide_8306.wav
8307.wav,Bill Clinton,bona-fide,bill_clinton_bona-fide_8307.wav
8308.wav,Alec Guinness,spoof,alec_guinness_spoof_8308.wav
8309.wav,Christopher Hitchens,bona-fide,christopher_hitchens_bona-fide_8309.wav
